Tme,wtemp_C,wtrhgt__2_mm,wtrhgt__3_mm
7/22/2020 1:40,5.6,13,14
7/22/2020 1:50,5.6,14,14
7/22/2020 2:00,5.6,14,14
7/22/2020 2:10,5.6,14,14
7/22/2020 2:20,5.5,14,14
7/22/2020 2:30,5.5,14,14
7/22/2020 2:40,5.4,14,14
7/22/2020 2:50,5.4,14,14
7/22/2020 3:00,5.4,14,14
7/22/2020 3:10,5.4,15,14
7/22/2020 3:20,5.3,15,14
7/22/2020 3:30,5.3,14,14
7/22/2020 3:40,5.3,15,14
7/22/2020 3:50,5.3,14,14
7/22/2020 4:00,5.2,15,14
7/22/2020 4:10,5.2,14,14
7/22/2020 4:20,5.2,15,14
7/22/2020 4:30,5.2,15,14
7/22/2020 4:40,5.2,15,14
7/22/2020 4:50,5.1,14,14
7/22/2020 5:00,5.1,15,14
7/22/2020 5:10,5.1,15,14
7/22/2020 5:20,5.1,15,14
7/22/2020 5:30,5.1,15,14
7/22/2020 5:40,5.1,15,14
7/22/2020 5:50,5.1,14,14
7/22/2020 6:00,5,15,14
7/22/2020 6:10,5,15,14
7/22/2020 6:20,5,14,14
7/22/2020 6:30,5,15,14
7/22/2020 6:40,5.1,15,15
7/22/2020 6:50,5.1,14,14
7/22/2020 7:00,5.1,14,14
7/22/2020 7:10,5.2,14,14
7/22/2020 7:20,5.3,14,14
7/22/2020 7:30,5.3,14,14
7/22/2020 7:40,5.3,14,14
7/22/2020 7:50,5.4,15,14
7/22/2020 8:00,5.6,14,14
7/22/2020 8:10,5.7,14,14
7/22/2020 8:20,5.8,14,14
7/22/2020 8:30,5.8,14,14
7/22/2020 8:40,5.8,14,14
7/22/2020 8:50,5.8,14,14
7/22/2020 9:00,5.8,14,14
7/22/2020 9:10,6.1,14,14
7/22/2020 9:20,6.2,14,14
7/22/2020 9:30,6.1,13,14
7/22/2020 9:40,6.2,15,14
7/22/2020 9:50,6.5,13,14
7/22/2020 10:00,6.8,13,13
7/22/2020 10:10,7.1,13,13
7/22/2020 10:20,7.6,14,13
7/22/2020 10:30,7.8,13,13
7/22/2020 10:40,7.9,14,13
7/22/2020 10:50,7.9,13,13
7/22/2020 11:00,7.9,13,13
7/22/2020 11:10,8.1,13,13
7/22/2020 11:20,8,13,13
7/22/2020 11:30,7.8,13,13
7/22/2020 11:40,8,13,13
7/22/2020 11:50,9.1,12,13
7/22/2020 12:00,9.6,13,12
7/22/2020 12:10,9.7,12,12
7/22/2020 12:20,9.5,13,13
7/22/2020 12:30,9.2,13,12
7/22/2020 12:40,9,12,12
7/22/2020 12:50,8.9,12,12
7/22/2020 13:00,8.8,12,12
7/22/2020 13:10,9.1,13,12
7/22/2020 13:20,9.1,12,12
7/22/2020 13:30,9.2,12,12
7/22/2020 13:40,9.6,12,12
7/22/2020 13:50,9.6,12,12
7/22/2020 14:00,9.9,12,12
7/22/2020 14:10,9.6,11,12
7/22/2020 14:20,9,11,12
7/22/2020 14:30,8.9,11,11
7/22/2020 14:40,8.7,11,12
7/22/2020 14:50,8.2,15,13
7/22/2020 15:00,7.9,15,15
7/22/2020 15:10,7.7,17,16
7/22/2020 15:20,7.6,17,17
7/22/2020 15:30,7.5,16,17
7/22/2020 15:40,7.5,16,16
7/22/2020 15:50,7.5,16,15
7/22/2020 16:00,7.4,15,15
7/22/2020 16:10,7.4,15,15
7/22/2020 16:20,7.3,15,15
7/22/2020 16:30,7.3,14,15
7/22/2020 16:40,7.3,14,14
7/22/2020 16:50,7.2,14,15
7/22/2020 17:00,7.3,15,15
7/22/2020 17:10,7.2,14,14
7/22/2020 17:20,7.2,15,14
7/22/2020 17:30,7.2,14,14
7/22/2020 17:40,7.1,14,15
7/22/2020 17:50,7,15,15
7/22/2020 18:00,7,15,15
7/22/2020 18:10,7,15,15
7/22/2020 18:20,7,15,15
7/22/2020 18:30,7,14,15
7/22/2020 18:40,6.9,15,15
7/22/2020 18:50,6.8,14,15
7/22/2020 19:00,6.8,14,15
7/22/2020 19:10,6.7,14,14
7/22/2020 19:20,6.7,14,14
7/22/2020 19:30,6.6,14,14
7/22/2020 19:40,6.6,14,14
7/22/2020 19:50,6.6,14,14
7/22/2020 20:00,6.5,14,14
7/22/2020 20:10,6.5,14,14
7/22/2020 20:20,6.5,14,14
7/22/2020 20:30,6.5,14,14
7/22/2020 20:40,6.4,14,14
7/22/2020 20:50,6.4,13,14
7/22/2020 21:00,6.3,14,14
7/22/2020 21:10,6.3,13,14
7/22/2020 21:20,6.2,15,14
7/22/2020 21:30,6.2,14,14
7/22/2020 21:40,6.2,13,14
7/22/2020 21:50,6.2,14,14
7/22/2020 22:00,6.1,14,14
7/22/2020 22:10,6.1,14,14
7/22/2020 22:20,6.1,14,14
7/22/2020 22:30,6.1,14,14
7/22/2020 22:40,6.1,14,14
7/22/2020 22:50,6,14,14
7/22/2020 23:00,6,14,14
7/22/2020 23:10,6.1,14,14
7/22/2020 23:20,6.1,14,14
7/22/2020 23:30,6.1,14,14
7/22/2020 23:40,6,14,14
7/22/2020 23:50,6,14,14
7/23/2020 0:00,6,14,14
7/23/2020 0:10,5.9,14,14
7/23/2020 0:20,5.9,14,14
7/23/2020 0:30,5.9,14,14
7/23/2020 0:40,5.9,14,14
7/23/2020 0:50,5.9,14,14
7/23/2020 1:00,5.9,14,14
7/23/2020 1:10,5.9,14,14
7/23/2020 1:20,5.9,14,14
7/23/2020 1:30,5.9,14,14
7/23/2020 1:40,5.9,15,14
7/23/2020 1:50,5.9,13,14
7/23/2020 2:00,5.9,14,14
7/23/2020 2:10,5.8,13,14
7/23/2020 2:20,5.8,13,14
7/23/2020 2:30,5.8,14,14
7/23/2020 2:40,5.8,14,14
7/23/2020 2:50,5.8,13,14
7/23/2020 3:00,5.7,14,14
7/23/2020 3:10,5.7,13,14
7/23/2020 3:20,5.7,14,14
7/23/2020 3:30,5.7,14,14
7/23/2020 3:40,5.7,14,14
7/23/2020 3:50,5.7,13,14
7/23/2020 4:00,5.6,14,14
7/23/2020 4:10,5.6,15,14
7/23/2020 4:20,5.6,14,14
7/23/2020 4:30,5.6,14,14
7/23/2020 4:40,5.6,13,14
7/23/2020 4:50,5.6,13,14
7/23/2020 5:00,5.6,14,14
7/23/2020 5:10,5.5,14,14
7/23/2020 5:20,5.5,14,14
7/23/2020 5:30,5.4,14,14
7/23/2020 5:40,5.4,13,14
7/23/2020 5:50,5.3,14,14
7/23/2020 6:00,5.3,14,14
7/23/2020 6:10,5.2,14,14
7/23/2020 6:20,5.2,14,14
7/23/2020 6:30,5.1,14,14
7/23/2020 6:40,5.1,14,14
7/23/2020 6:50,5.1,14,14
7/23/2020 7:00,5.1,14,14
7/23/2020 7:10,5.1,13,14
7/23/2020 7:20,5.1,14,14
7/23/2020 7:30,5.2,14,14
7/23/2020 7:40,5.2,14,14
7/23/2020 7:50,5.2,14,14
7/23/2020 8:00,5.3,14,14
7/23/2020 8:10,5.5,15,14
7/23/2020 8:20,5.7,13,13
7/23/2020 8:30,5.8,14,13
7/23/2020 8:40,5.9,13,13
7/23/2020 8:50,6,13,13
7/23/2020 9:00,6.1,13,13
7/23/2020 9:10,6.2,14,13
7/23/2020 9:20,6.3,13,13
7/23/2020 9:30,6.4,13,13
7/23/2020 9:40,6.5,13,13
7/23/2020 9:50,6.7,13,13
7/23/2020 10:00,6.9,13,13
7/23/2020 10:10,7,13,13
7/23/2020 10:20,7.1,12,13
7/23/2020 10:30,7.3,13,13
7/23/2020 10:40,7.4,14,13
7/23/2020 10:50,7.5,14,13
7/23/2020 11:00,7.5,13,13
7/23/2020 11:10,7.2,13,13
7/23/2020 11:20,7.1,13,13
7/23/2020 11:30,7.1,13,13
7/23/2020 11:40,7.5,13,13
7/23/2020 11:50,7.5,13,13
7/23/2020 12:00,7.3,13,13
7/23/2020 12:10,7.4,13,13
7/23/2020 12:20,7.4,13,13
7/23/2020 12:30,7.6,12,13
7/23/2020 12:40,7.5,12,13
7/23/2020 12:50,7.4,12,12
7/23/2020 13:00,7.4,13,13
7/23/2020 13:10,7.3,12,13
7/23/2020 13:20,7.4,12,12
7/23/2020 13:30,7.5,13,12
7/23/2020 13:40,8,13,13
7/23/2020 13:50,8.5,12,12
7/23/2020 14:00,8.9,11,12
7/23/2020 14:10,8.8,13,12
7/23/2020 14:20,8.6,12,12
7/23/2020 14:30,8.5,11,12
7/23/2020 14:40,8.6,11,12
7/23/2020 14:50,8.7,10,12
7/23/2020 15:00,8.6,12,12
7/23/2020 15:10,8.4,12,12
7/23/2020 15:20,8.3,12,12
7/23/2020 15:30,8.2,12,12
7/23/2020 15:40,8.2,12,12
7/23/2020 15:50,8.2,11,11
7/23/2020 16:00,8.5,11,11
7/23/2020 16:10,8.8,11,11
7/23/2020 16:20,8.6,11,11
7/23/2020 16:30,8.2,12,11
7/23/2020 16:40,8.1,12,11
7/23/2020 16:50,7.2,21,15
7/23/2020 17:00,5.5,42,37
7/23/2020 17:10,5.3,42,42
7/23/2020 17:20,5.6,38,40
7/23/2020 17:30,5.9,37,38
7/23/2020 17:40,6.2,35,36
7/23/2020 17:50,6.3,32,33
7/23/2020 18:00,6.4,30,31
7/23/2020 18:10,6.4,27,29
7/23/2020 18:20,6.4,26,27
7/23/2020 18:30,6.4,24,25
7/23/2020 18:40,6.5,23,24
7/23/2020 18:50,6.5,22,23
7/23/2020 19:00,6.5,22,22
7/23/2020 19:10,6.5,20,20
7/23/2020 19:20,6.5,19,19
7/23/2020 19:30,6.5,19,19
7/23/2020 19:40,6.5,18,18
7/23/2020 19:50,6.5,17,18
7/23/2020 20:00,6.5,18,18
7/23/2020 20:10,6.5,17,17
7/23/2020 20:20,6.4,16,17
7/23/2020 20:30,6.4,17,17
7/23/2020 20:40,6.3,16,16
7/23/2020 20:50,6.3,17,16
7/23/2020 21:00,6.3,16,16
7/23/2020 21:10,6.2,15,16
7/23/2020 21:20,6.3,16,16
7/23/2020 21:30,6.2,15,16
7/23/2020 21:40,6.2,16,15
7/23/2020 21:50,6.2,15,15
7/23/2020 22:00,6.2,15,15
7/23/2020 22:10,6.2,15,15
7/23/2020 22:20,6.2,15,15
7/23/2020 22:30,6.2,15,14
7/23/2020 22:40,6.2,15,15
7/23/2020 22:50,6.2,14,14
7/23/2020 23:00,6.2,14,14
7/23/2020 23:10,6.2,15,14
7/23/2020 23:20,6.2,14,14
7/23/2020 23:30,6.2,14,15
7/23/2020 23:40,6.1,14,14
7/23/2020 23:50,6.1,15,14
7/24/2020 0:00,6.1,13,14
7/24/2020 0:10,6,14,14
7/24/2020 0:20,6,14,14
7/24/2020 0:30,6,13,14
7/24/2020 0:40,6,14,14
7/24/2020 0:50,6,14,14
7/24/2020 1:00,6,14,14
7/24/2020 1:10,6,14,14
7/24/2020 1:20,6,14,14
7/24/2020 1:30,6,14,14
7/24/2020 1:40,5.9,14,14
7/24/2020 1:50,5.9,14,14
7/24/2020 2:00,5.9,14,14
7/24/2020 2:10,5.9,14,14
7/24/2020 2:20,5.9,13,14
7/24/2020 2:30,5.9,13,14
7/24/2020 2:40,5.9,13,13
7/24/2020 2:50,5.9,13,14
7/24/2020 3:00,5.9,13,13
7/24/2020 3:10,5.9,13,13
7/24/2020 3:20,5.8,14,14
7/24/2020 3:30,5.9,14,14
7/24/2020 3:40,5.9,14,14
7/24/2020 3:50,5.8,14,13
7/24/2020 4:00,5.8,13,13
7/24/2020 4:10,5.8,14,13
7/24/2020 4:20,5.7,13,14
7/24/2020 4:30,5.7,13,13
7/24/2020 4:40,5.7,14,13
7/24/2020 4:50,5.7,13,13
7/24/2020 5:00,5.7,14,14
7/24/2020 5:10,5.7,14,14
7/24/2020 5:20,5.7,13,14
7/24/2020 5:30,5.7,14,13
7/24/2020 5:40,5.7,14,13
7/24/2020 5:50,5.7,13,13
7/24/2020 6:00,5.7,13,13
7/24/2020 6:10,5.7,13,13
7/24/2020 6:20,5.7,14,14
7/24/2020 6:30,5.7,13,13
7/24/2020 6:40,5.7,13,13
7/24/2020 6:50,5.7,14,13
7/24/2020 7:00,5.7,14,13
7/24/2020 7:10,5.7,14,13
7/24/2020 7:20,5.8,12,13
7/24/2020 7:30,5.8,13,13
7/24/2020 7:40,5.8,13,13
7/24/2020 7:50,5.9,13,13
7/24/2020 8:00,5.9,13,13
7/24/2020 8:10,6,13,13
7/24/2020 8:20,6,13,13
7/24/2020 8:30,6.1,12,13
7/24/2020 8:40,6.1,14,13
7/24/2020 8:50,6.2,12,13
7/24/2020 9:00,6.2,12,13
7/24/2020 9:10,6.2,13,13
7/24/2020 9:20,6.3,13,13
7/24/2020 9:30,6.4,13,13
7/24/2020 9:40,6.5,13,13
7/24/2020 9:50,6.6,13,13
7/24/2020 10:00,6.6,13,13
7/24/2020 10:10,6.5,13,13
7/24/2020 10:20,6.5,12,13
7/24/2020 10:30,6.5,13,13
7/24/2020 10:40,6.5,13,13
7/24/2020 10:50,6.6,12,13
7/24/2020 11:00,6.5,13,13
7/24/2020 11:10,6.5,13,13
7/24/2020 11:20,6.6,12,13
7/24/2020 11:30,6.6,12,13
7/24/2020 11:40,6.6,13,13
7/24/2020 11:50,6.8,13,13
7/24/2020 12:00,6.8,13,13
7/24/2020 12:10,6.7,12,12
7/24/2020 12:20,6.9,12,12
7/24/2020 12:30,7,13,12
7/24/2020 12:40,7.1,12,12
7/24/2020 12:50,7.4,12,12
7/24/2020 13:00,7.5,13,13
7/24/2020 13:10,7.4,12,12
7/24/2020 13:20,7.5,12,12
7/24/2020 13:30,7.9,12,12
7/24/2020 13:40,7.8,13,12
7/24/2020 13:50,7.7,12,12
7/24/2020 14:00,7.6,12,12
7/24/2020 14:10,7.7,12,12
7/24/2020 14:20,7.8,12,12
7/24/2020 14:30,7.8,11,11
7/24/2020 14:40,7.8,12,12
7/24/2020 14:50,7.8,12,12
7/24/2020 15:00,7.9,11,11
7/24/2020 15:10,7.9,11,11
7/24/2020 15:20,7.9,11,11
7/24/2020 15:30,7.9,12,11
7/24/2020 15:40,8,11,11
7/24/2020 15:50,8,10,11
7/24/2020 16:00,7.9,11,11
7/24/2020 16:10,7.9,11,11
7/24/2020 16:20,7.8,11,11
7/24/2020 16:30,7.8,11,11
7/24/2020 16:40,7.8,11,11
7/24/2020 16:50,7.9,11,11
7/24/2020 17:00,7.9,11,11
7/24/2020 17:10,7.8,10,11
7/24/2020 17:20,7.8,10,11
7/24/2020 17:30,7.7,10,10
7/24/2020 17:40,7.7,11,11
7/24/2020 17:50,7.8,10,11
7/24/2020 18:00,7.9,11,11
7/24/2020 18:10,7.9,11,11
7/24/2020 18:20,7.8,11,11
7/24/2020 18:30,7.7,11,11
7/24/2020 18:40,7.6,11,11
7/24/2020 18:50,7.5,10,11
7/24/2020 19:00,7.4,11,11
7/24/2020 19:10,7.4,11,11
7/24/2020 19:20,7.4,11,11
7/24/2020 19:30,7.4,11,11
7/24/2020 19:40,7.3,11,11
7/24/2020 19:50,7.3,11,11
7/24/2020 20:00,7.3,13,11
7/24/2020 20:10,7.3,12,12
7/24/2020 20:20,7.2,14,14
7/24/2020 20:30,7.1,14,14
7/24/2020 20:40,7,14,14
7/24/2020 20:50,6.9,15,14
7/24/2020 21:00,6.9,14,14
7/24/2020 21:10,6.8,14,14
7/24/2020 21:20,6.8,13,14
7/24/2020 21:30,6.9,13,13
7/24/2020 21:40,6.8,13,13
7/24/2020 21:50,6.7,13,13
7/24/2020 22:00,6.7,13,12
7/24/2020 22:10,6.7,13,13
7/24/2020 22:20,6.7,12,12
7/24/2020 22:30,6.7,12,13
7/24/2020 22:40,6.6,13,12
7/24/2020 22:50,6.6,12,12
7/24/2020 23:00,6.5,12,12
7/24/2020 23:10,6.5,12,12
7/24/2020 23:20,6.5,12,12
7/24/2020 23:30,6.5,12,12
7/24/2020 23:40,6.5,12,12
7/24/2020 23:50,6.5,12,12
7/25/2020 0:00,6.5,12,12
7/25/2020 0:10,6.5,12,12
7/25/2020 0:20,6.5,12,12
7/25/2020 0:30,6.5,12,12
7/25/2020 0:40,6.5,12,12
7/25/2020 0:50,6.5,12,12
7/25/2020 1:00,6.4,11,12
7/25/2020 1:10,6.4,12,12
7/25/2020 1:20,6.4,12,12
7/25/2020 1:30,6.4,13,12
7/25/2020 1:40,6.3,13,12
7/25/2020 1:50,6.3,12,12
7/25/2020 2:00,6.3,12,12
7/25/2020 2:10,6.3,12,12
7/25/2020 2:20,6.3,12,12
7/25/2020 2:30,6.3,12,12
7/25/2020 2:40,6.2,12,12
7/25/2020 2:50,6.2,11,12
7/25/2020 3:00,6.2,12,12
7/25/2020 3:10,6.3,12,12
7/25/2020 3:20,6.3,12,12
7/25/2020 3:30,6.3,12,12
7/25/2020 3:40,6.2,12,12
7/25/2020 3:50,6.2,12,12
7/25/2020 4:00,6.2,13,12
7/25/2020 4:10,6.2,12,12
7/25/2020 4:20,6.2,12,12
7/25/2020 4:30,6.2,12,12
7/25/2020 4:40,6.2,12,12
7/25/2020 4:50,6.1,12,12
7/25/2020 5:00,6.1,13,12
7/25/2020 5:10,6.1,12,12
7/25/2020 5:20,6.1,12,12
7/25/2020 5:30,6,12,12
7/25/2020 5:40,6,12,12
7/25/2020 5:50,6,13,12
7/25/2020 6:00,6,12,12
7/25/2020 6:10,6,12,12
7/25/2020 6:20,6,12,12
7/25/2020 6:30,5.9,11,12
7/25/2020 6:40,5.9,12,12
7/25/2020 6:50,5.9,12,12
7/25/2020 7:00,6,11,12
7/25/2020 7:10,6,12,12
7/25/2020 7:20,6,12,12
7/25/2020 7:30,6.1,12,12
7/25/2020 7:40,6.1,12,12
7/25/2020 7:50,6.2,11,12
7/25/2020 8:00,6.2,12,12
7/25/2020 8:10,6.2,11,12
7/25/2020 8:20,6.3,12,12
7/25/2020 8:30,6.3,11,12
7/25/2020 8:40,6.3,12,12
7/25/2020 8:50,6.5,11,12
7/25/2020 9:00,6.5,11,11
7/25/2020 9:10,6.6,12,11
7/25/2020 9:20,6.7,11,11
7/25/2020 9:30,6.6,12,12
7/25/2020 9:40,6.6,11,11
7/25/2020 9:50,6.6,11,11
7/25/2020 10:00,6.6,12,12
7/25/2020 10:10,6.6,12,11
7/25/2020 10:20,6.6,11,11
7/25/2020 10:30,6.6,12,12
7/25/2020 10:40,6.6,12,12
7/25/2020 10:50,6.6,12,11
7/25/2020 11:00,6.6,11,12
7/25/2020 11:10,6.6,11,12
7/25/2020 11:20,6.6,11,11
7/25/2020 11:30,6.7,12,12
7/25/2020 11:40,6.7,12,12
7/25/2020 11:50,6.7,11,12
7/25/2020 12:00,6.7,13,12
7/25/2020 12:10,6.7,11,12
7/25/2020 12:20,6.7,12,12
7/25/2020 12:30,6.7,12,12
7/25/2020 12:40,6.7,11,12
7/25/2020 12:50,6.8,12,11
7/25/2020 13:00,6.9,11,11
7/25/2020 13:10,6.8,11,11
7/25/2020 13:20,6.7,11,11
7/25/2020 13:30,6.8,11,11
7/25/2020 13:40,6.8,13,12
7/25/2020 13:50,6.8,13,12
7/25/2020 14:00,6.7,13,13
7/25/2020 14:10,6.7,13,13
7/25/2020 14:20,6.7,14,14
7/25/2020 14:30,6.7,15,15
7/25/2020 14:40,6.7,15,15
7/25/2020 14:50,6.8,15,15
7/25/2020 15:00,6.8,16,15
7/25/2020 15:10,7.1,15,15
7/25/2020 15:20,7.2,14,15
7/25/2020 15:30,6.9,16,15
7/25/2020 15:40,6.9,15,15
7/25/2020 15:50,6.8,15,15
7/25/2020 16:00,6.7,14,14
7/25/2020 16:10,6.8,14,14
7/25/2020 16:20,6.8,14,14
7/25/2020 16:30,6.8,14,14
7/25/2020 16:40,6.8,13,13
7/25/2020 16:50,6.8,14,13
7/25/2020 17:00,6.7,13,13
7/25/2020 17:10,6.7,13,13
7/25/2020 17:20,6.7,14,14
7/25/2020 17:30,6.7,14,14
7/25/2020 17:40,6.7,14,14
7/25/2020 17:50,6.7,13,14
7/25/2020 18:00,6.7,14,14
7/25/2020 18:10,6.6,14,14
7/25/2020 18:20,6.6,13,14
7/25/2020 18:30,6.6,14,13
7/25/2020 18:40,6.6,13,14
7/25/2020 18:50,6.6,13,13
7/25/2020 19:00,6.6,13,13
7/25/2020 19:10,6.6,13,13
7/25/2020 19:20,6.6,13,13
7/25/2020 19:30,6.6,12,13
7/25/2020 19:40,6.5,12,13
7/25/2020 19:50,6.5,13,13
7/25/2020 20:00,6.5,12,13
7/25/2020 20:10,6.5,13,13
7/25/2020 20:20,6.5,13,12
7/25/2020 20:30,6.5,13,13
7/25/2020 20:40,6.5,12,13
7/25/2020 20:50,6.4,13,13
7/25/2020 21:00,6.4,13,13
7/25/2020 21:10,6.4,14,13
7/25/2020 21:20,6.4,14,14
7/25/2020 21:30,6.3,14,14
7/25/2020 21:40,6.3,14,14
7/25/2020 21:50,6.3,14,14
7/25/2020 22:00,6.3,14,14
7/25/2020 22:10,6.2,13,14
7/25/2020 22:20,6.2,14,14
7/25/2020 22:30,6.2,14,14
7/25/2020 22:40,6.2,13,13
7/25/2020 22:50,6.2,14,14
7/25/2020 23:00,6.2,14,13
7/25/2020 23:10,6.2,13,13
7/25/2020 23:20,6.2,13,13
7/25/2020 23:30,6.2,13,13
7/25/2020 23:40,6.1,13,13
7/25/2020 23:50,6.1,13,13
7/26/2020 0:00,6.1,12,13
7/26/2020 0:10,6.1,13,13
7/26/2020 0:20,6.1,13,13
7/26/2020 0:30,6.1,13,13
7/26/2020 0:40,6.1,13,13
7/26/2020 0:50,6.1,13,13
7/26/2020 1:00,6,12,12
7/26/2020 1:10,6,13,13
7/26/2020 1:20,6,13,13
7/26/2020 1:30,6,12,13
7/26/2020 1:40,6,12,12
7/26/2020 1:50,5.9,11,12
7/26/2020 2:00,5.9,12,12
7/26/2020 2:10,5.9,13,12
7/26/2020 2:20,5.9,12,12
7/26/2020 2:30,5.9,13,12
7/26/2020 2:40,5.9,12,12
7/26/2020 2:50,5.9,12,12
7/26/2020 3:00,5.9,12,12
7/26/2020 3:10,5.9,12,12
7/26/2020 3:20,5.8,12,12
7/26/2020 3:30,5.8,12,12
7/26/2020 3:40,5.8,13,12
7/26/2020 3:50,5.8,12,12
7/26/2020 4:00,5.8,12,12
7/26/2020 4:10,5.8,11,12
7/26/2020 4:20,5.8,12,12
7/26/2020 4:30,5.8,12,12
7/26/2020 4:40,5.7,12,11
7/26/2020 4:50,5.7,12,12
7/26/2020 5:00,5.7,12,12
7/26/2020 5:10,5.7,12,12
7/26/2020 5:20,5.7,12,11
7/26/2020 5:30,5.7,12,12
7/26/2020 5:40,5.7,11,11
7/26/2020 5:50,5.7,12,12
7/26/2020 6:00,5.6,11,11
7/26/2020 6:10,5.6,12,11
7/26/2020 6:20,5.6,12,11
7/26/2020 6:30,5.6,12,11
7/26/2020 6:40,5.6,11,12
7/26/2020 6:50,5.6,12,12
7/26/2020 7:00,5.6,11,11
7/26/2020 7:10,5.7,12,11
7/26/2020 7:20,5.7,11,11
7/26/2020 7:30,5.7,11,11
7/26/2020 7:40,5.7,12,11
7/26/2020 7:50,5.7,11,11
7/26/2020 8:00,5.7,10,11
7/26/2020 8:10,5.8,10,11
7/26/2020 8:20,5.9,11,11
7/26/2020 8:30,5.9,11,11
7/26/2020 8:40,6.1,10,11
7/26/2020 8:50,6.3,11,11
7/26/2020 9:00,6.4,10,10
7/26/2020 9:10,6.9,10,11
7/26/2020 9:20,7.2,11,10
7/26/2020 9:30,7.3,10,10
7/26/2020 9:40,7.5,10,10
7/26/2020 9:50,7.5,11,10
7/26/2020 10:00,7.2,10,10
7/26/2020 10:10,6.9,10,10
7/26/2020 10:20,6.9,10,10
7/26/2020 10:30,6.9,10,10
7/26/2020 10:40,6.8,11,10
7/26/2020 10:50,6.8,10,10
7/26/2020 11:00,6.9,10,10
7/26/2020 11:10,7,10,10
7/26/2020 11:20,7,10,10
7/26/2020 11:30,7,10,10
7/26/2020 11:40,7,11,10
7/26/2020 11:50,7.1,10,10
7/26/2020 12:00,7.2,10,10
7/26/2020 12:10,7.3,10,10
7/26/2020 12:20,7.3,10,10
7/26/2020 12:30,7.5,10,10
7/26/2020 12:40,8.1,10,10
7/26/2020 12:50,8,10,10
7/26/2020 13:00,7.7,10,10
7/26/2020 13:10,7.6,10,10
7/26/2020 13:20,7.5,10,10
7/26/2020 13:30,7.4,9,10
7/26/2020 13:40,7.4,11,10
7/26/2020 13:50,7.4,12,11
7/26/2020 14:00,7.5,12,11
7/26/2020 14:10,7.7,11,12
7/26/2020 14:20,7.8,12,12
7/26/2020 14:30,8,12,12
7/26/2020 14:40,8.1,11,12
7/26/2020 14:50,8.1,12,11
7/26/2020 15:00,8.1,12,11
7/26/2020 15:10,7.9,11,11
7/26/2020 15:20,7.9,11,11
7/26/2020 15:30,8,9,10
7/26/2020 15:40,8.2,10,10
7/26/2020 15:50,8.2,10,10
7/26/2020 16:00,8.1,10,10
7/26/2020 16:10,8.1,10,10
7/26/2020 16:20,8.1,10,10
7/26/2020 16:30,7.9,10,10
7/26/2020 16:40,7.8,10,10
7/26/2020 16:50,7.9,10,10
7/26/2020 17:00,7.8,10,10
7/26/2020 17:10,7.6,9,9
7/26/2020 17:20,7.5,10,10
7/26/2020 17:30,7.5,9,10
7/26/2020 17:40,7.5,9,9
7/26/2020 17:50,7.5,9,10
7/26/2020 18:00,7.4,9,10
7/26/2020 18:10,7.4,9,9
7/26/2020 18:20,7.4,9,9
7/26/2020 18:30,7.3,9,9
7/26/2020 18:40,7.3,10,10
7/26/2020 18:50,7.3,9,10
7/26/2020 19:00,7.2,9,9
7/26/2020 19:10,7.2,10,9
7/26/2020 19:20,7.1,10,9
7/26/2020 19:30,7.1,10,9
7/26/2020 19:40,7.1,9,9
7/26/2020 19:50,7.1,9,9
7/26/2020 20:00,7,10,9
7/26/2020 20:10,7,9,9
7/26/2020 20:20,6.9,9,9
7/26/2020 20:30,6.9,9,9
7/26/2020 20:40,6.8,9,9
7/26/2020 20:50,6.7,9,9
7/26/2020 21:00,6.7,9,9
7/26/2020 21:10,6.6,9,9
7/26/2020 21:20,6.5,10,9
7/26/2020 21:30,6.5,10,9
7/26/2020 21:40,6.4,10,9
7/26/2020 21:50,6.4,8,9
7/26/2020 22:00,6.3,10,9
7/26/2020 22:10,6.2,9,9
7/26/2020 22:20,6.2,9,9
7/26/2020 22:30,6.1,9,9
7/26/2020 22:40,6.1,9,9
7/26/2020 22:50,6,9,9
7/26/2020 23:00,6,9,9
7/26/2020 23:10,6,9,9
7/26/2020 23:20,6,9,9
7/26/2020 23:30,6,9,9
7/26/2020 23:40,5.9,9,9
7/26/2020 23:50,5.9,9,9
7/27/2020 0:00,5.9,9,9
7/27/2020 0:10,5.9,9,9
7/27/2020 0:20,5.9,9,9
7/27/2020 0:30,5.9,10,9
7/27/2020 0:40,5.9,9,9
7/27/2020 0:50,5.8,9,9
7/27/2020 1:00,5.8,9,9
7/27/2020 1:10,5.8,9,9
7/27/2020 1:20,5.8,9,9
7/27/2020 1:30,5.7,9,9
7/27/2020 1:40,5.7,9,9
7/27/2020 1:50,5.7,9,9
7/27/2020 2:00,5.7,9,9
7/27/2020 2:10,5.7,9,9
7/27/2020 2:20,5.7,9,9
7/27/2020 2:30,5.6,9,9
7/27/2020 2:40,5.6,9,9
7/27/2020 2:50,5.6,9,9
7/27/2020 3:00,5.6,9,9
7/27/2020 3:10,5.6,9,9
7/27/2020 3:20,5.6,10,9
7/27/2020 3:30,5.5,9,9
7/27/2020 3:40,5.5,9,9
7/27/2020 3:50,5.4,9,9
7/27/2020 4:00,5.3,9,9
7/27/2020 4:10,5.3,9,9
7/27/2020 4:20,5.2,9,9
7/27/2020 4:30,5.2,9,9
7/27/2020 4:40,5.2,10,9
7/27/2020 4:50,5.1,9,9
7/27/2020 5:00,5.1,9,9
