datetime,date,time,voltage_v,co2_ppm
2021-06-18 16:50:00 UTC,6/18/2021,4:50:00 PM,0.1084,361.3333333
2021-06-18 17:00:00 UTC,6/18/2021,5:00:00 PM,0.1083,361
2021-06-18 17:10:00 UTC,6/18/2021,5:10:00 PM,0.1143,381
2021-06-18 17:20:00 UTC,6/18/2021,5:20:00 PM,0.1135,378.3333333
2021-06-18 17:30:00 UTC,6/18/2021,5:30:00 PM,0.1134,378
2021-06-18 17:40:00 UTC,6/18/2021,5:40:00 PM,0.1138,379.3333333
2021-06-18 17:50:00 UTC,6/18/2021,5:50:00 PM,0.1115,371.6666667
2021-06-18 18:00:00 UTC,6/18/2021,6:00:00 PM,0.1143,381
2021-06-18 18:10:00 UTC,6/18/2021,6:10:00 PM,0.1169,389.6666667
2021-06-18 18:20:00 UTC,6/18/2021,6:20:00 PM,0.1163,387.6666667
2021-06-18 18:30:00 UTC,6/18/2021,6:30:00 PM,0.116,386.6666667
2021-06-18 18:40:00 UTC,6/18/2021,6:40:00 PM,0.1134,378
2021-06-18 18:50:00 UTC,6/18/2021,6:50:00 PM,0.1152,384
2021-06-18 19:00:00 UTC,6/18/2021,7:00:00 PM,0.1153,384.3333333
2021-06-18 19:10:00 UTC,6/18/2021,7:10:00 PM,0.1146,382
2021-06-18 19:20:00 UTC,6/18/2021,7:20:00 PM,0.1136,378.6666667
2021-06-18 19:30:00 UTC,6/18/2021,7:30:00 PM,0.1161,387
2021-06-18 19:40:00 UTC,6/18/2021,7:40:00 PM,0.1112,370.6666667
2021-06-18 19:50:00 UTC,6/18/2021,7:50:00 PM,0.1115,371.6666667
2021-06-18 20:00:00 UTC,6/18/2021,8:00:00 PM,0.1118,372.6666667
2021-06-18 20:10:00 UTC,6/18/2021,8:10:00 PM,0.1136,378.6666667
2021-06-18 20:20:00 UTC,6/18/2021,8:20:00 PM,0.1134,378
2021-06-18 20:30:00 UTC,6/18/2021,8:30:00 PM,0.1128,376
2021-06-18 20:40:00 UTC,6/18/2021,8:40:00 PM,0.1152,384
2021-06-18 20:50:00 UTC,6/18/2021,8:50:00 PM,0.1158,386
2021-06-18 21:00:00 UTC,6/18/2021,9:00:00 PM,0.116,386.6666667
2021-06-18 21:10:00 UTC,6/18/2021,9:10:00 PM,0.1169,389.6666667
2021-06-18 21:20:00 UTC,6/18/2021,9:20:00 PM,0.1164,388
2021-06-18 21:30:00 UTC,6/18/2021,9:30:00 PM,0.116,386.6666667
2021-06-18 21:40:00 UTC,6/18/2021,9:40:00 PM,0.1151,383.6666667
2021-06-18 21:50:00 UTC,6/18/2021,9:50:00 PM,0.1161,387
2021-06-18 22:00:00 UTC,6/18/2021,10:00:00 PM,0.1165,388.3333333
2021-06-18 22:10:00 UTC,6/18/2021,10:10:00 PM,0.116,386.6666667
2021-06-18 22:20:00 UTC,6/18/2021,10:20:00 PM,0.116,386.6666667
2021-06-18 22:30:00 UTC,6/18/2021,10:30:00 PM,0.116,386.6666667
2021-06-18 22:40:00 UTC,6/18/2021,10:40:00 PM,0.1179,393
2021-06-18 22:50:00 UTC,6/18/2021,10:50:00 PM,0.1152,384
2021-06-18 23:00:00 UTC,6/18/2021,11:00:00 PM,0.1185,395
2021-06-18 23:10:00 UTC,6/18/2021,11:10:00 PM,0.1194,398
2021-06-18 23:20:00 UTC,6/18/2021,11:20:00 PM,0.1162,387.3333333
2021-06-18 23:30:00 UTC,6/18/2021,11:30:00 PM,0.1188,396
2021-06-18 23:40:00 UTC,6/18/2021,11:40:00 PM,0.1186,395.3333333
2021-06-18 23:50:00 UTC,6/18/2021,11:50:00 PM,0.1181,393.6666667
2021-06-19 00:00:00 UTC,6/19/2021,12:00:00 AM,0.1176,392
2021-06-19 00:10:00 UTC,6/19/2021,12:10:00 AM,0.1162,387.3333333
2021-06-19 00:20:00 UTC,6/19/2021,12:20:00 AM,0.116,386.6666667
2021-06-19 00:30:00 UTC,6/19/2021,12:30:00 AM,0.1154,384.6666667
2021-06-19 00:40:00 UTC,6/19/2021,12:40:00 AM,0.116,386.6666667
2021-06-19 00:50:00 UTC,6/19/2021,12:50:00 AM,0.116,386.6666667
2021-06-19 01:00:00 UTC,6/19/2021,1:00:00 AM,0.116,386.6666667
2021-06-19 01:10:00 UTC,6/19/2021,1:10:00 AM,0.1166,388.6666667
2021-06-19 01:20:00 UTC,6/19/2021,1:20:00 AM,0.1167,389
2021-06-19 01:30:00 UTC,6/19/2021,1:30:00 AM,0.1141,380.3333333
2021-06-19 01:40:00 UTC,6/19/2021,1:40:00 AM,0.1143,381
2021-06-19 01:50:00 UTC,6/19/2021,1:50:00 AM,0.1138,379.3333333
2021-06-19 02:00:00 UTC,6/19/2021,2:00:00 AM,0.1136,378.6666667
2021-06-19 02:10:00 UTC,6/19/2021,2:10:00 AM,0.1127,375.6666667
2021-06-19 02:20:00 UTC,6/19/2021,2:20:00 AM,0.1109,369.6666667
2021-06-19 02:30:00 UTC,6/19/2021,2:30:00 AM,0.1135,378.3333333
2021-06-19 02:40:00 UTC,6/19/2021,2:40:00 AM,0.1134,378
2021-06-19 02:50:00 UTC,6/19/2021,2:50:00 AM,0.1164,388
2021-06-19 03:00:00 UTC,6/19/2021,3:00:00 AM,0.114,380
2021-06-19 03:10:00 UTC,6/19/2021,3:10:00 AM,0.1135,378.3333333
2021-06-19 03:20:00 UTC,6/19/2021,3:20:00 AM,0.1127,375.6666667
2021-06-19 03:30:00 UTC,6/19/2021,3:30:00 AM,0.1129,376.3333333
2021-06-19 03:40:00 UTC,6/19/2021,3:40:00 AM,0.116,386.6666667
2021-06-19 03:50:00 UTC,6/19/2021,3:50:00 AM,0.1143,381
2021-06-19 04:00:00 UTC,6/19/2021,4:00:00 AM,0.1142,380.6666667
2021-06-19 04:10:00 UTC,6/19/2021,4:10:00 AM,0.116,386.6666667
2021-06-19 04:20:00 UTC,6/19/2021,4:20:00 AM,0.1158,386
2021-06-19 04:30:00 UTC,6/19/2021,4:30:00 AM,0.1161,387
2021-06-19 04:40:00 UTC,6/19/2021,4:40:00 AM,0.1164,388
2021-06-19 04:50:00 UTC,6/19/2021,4:50:00 AM,0.1161,387
2021-06-19 05:00:00 UTC,6/19/2021,5:00:00 AM,0.1159,386.3333333
2021-06-19 05:10:00 UTC,6/19/2021,5:10:00 AM,0.1151,383.6666667
2021-06-19 05:20:00 UTC,6/19/2021,5:20:00 AM,0.1126,375.3333333
2021-06-19 05:30:00 UTC,6/19/2021,5:30:00 AM,0.1129,376.3333333
2021-06-19 05:40:00 UTC,6/19/2021,5:40:00 AM,0.1151,383.6666667
2021-06-19 05:50:00 UTC,6/19/2021,5:50:00 AM,0.1157,385.6666667
2021-06-19 06:00:00 UTC,6/19/2021,6:00:00 AM,0.116,386.6666667
2021-06-19 06:10:00 UTC,6/19/2021,6:10:00 AM,0.116,386.6666667
2021-06-19 06:20:00 UTC,6/19/2021,6:20:00 AM,0.116,386.6666667
2021-06-19 06:30:00 UTC,6/19/2021,6:30:00 AM,0.1161,387
2021-06-19 06:40:00 UTC,6/19/2021,6:40:00 AM,0.1159,386.3333333
2021-06-19 06:50:00 UTC,6/19/2021,6:50:00 AM,0.1135,378.3333333
2021-06-19 07:00:00 UTC,6/19/2021,7:00:00 AM,0.1101,367
2021-06-19 07:10:00 UTC,6/19/2021,7:10:00 AM,0.1116,372
2021-06-19 07:20:00 UTC,6/19/2021,7:20:00 AM,0.1101,367
2021-06-19 07:30:00 UTC,6/19/2021,7:30:00 AM,0.111,370
2021-06-19 07:40:00 UTC,6/19/2021,7:40:00 AM,0.1109,369.6666667
2021-06-19 07:50:00 UTC,6/19/2021,7:50:00 AM,0.1117,372.3333333
2021-06-19 08:00:00 UTC,6/19/2021,8:00:00 AM,0.1105,368.3333333
2021-06-19 08:10:00 UTC,6/19/2021,8:10:00 AM,0.111,370
2021-06-19 08:20:00 UTC,6/19/2021,8:20:00 AM,0.1112,370.6666667
2021-06-19 08:30:00 UTC,6/19/2021,8:30:00 AM,0.111,370
2021-06-19 08:40:00 UTC,6/19/2021,8:40:00 AM,0.1109,369.6666667
2021-06-19 08:50:00 UTC,6/19/2021,8:50:00 AM,0.1135,378.3333333
2021-06-19 09:00:00 UTC,6/19/2021,9:00:00 AM,0.1126,375.3333333
2021-06-19 09:10:00 UTC,6/19/2021,9:10:00 AM,0.1135,378.3333333
2021-06-19 09:20:00 UTC,6/19/2021,9:20:00 AM,0.1136,378.6666667
2021-06-19 09:30:00 UTC,6/19/2021,9:30:00 AM,0.1101,367
2021-06-19 09:40:00 UTC,6/19/2021,9:40:00 AM,0.111,370
2021-06-19 09:50:00 UTC,6/19/2021,9:50:00 AM,0.1118,372.6666667
2021-06-19 10:00:00 UTC,6/19/2021,10:00:00 AM,0.111,370
2021-06-19 10:10:00 UTC,6/19/2021,10:10:00 AM,0.10780000000000001,359.3333333
2021-06-19 10:20:00 UTC,6/19/2021,10:20:00 AM,0.1085,361.6666667
2021-06-19 10:30:00 UTC,6/19/2021,10:30:00 AM,0.1062,354
2021-06-19 10:40:00 UTC,6/19/2021,10:40:00 AM,0.1049,349.6666667
2021-06-19 10:50:00 UTC,6/19/2021,10:50:00 AM,0.1021,340.3333333
2021-06-19 11:00:00 UTC,6/19/2021,11:00:00 AM,0.1036,345.3333333
2021-06-19 11:10:00 UTC,6/19/2021,11:10:00 AM,0.1034,344.6666667
2021-06-19 11:20:00 UTC,6/19/2021,11:20:00 AM,0.1033,344.3333333
2021-06-19 11:30:00 UTC,6/19/2021,11:30:00 AM,0.1042,347.3333333
2021-06-19 11:40:00 UTC,6/19/2021,11:40:00 AM,0.103,343.3333333
2021-06-19 11:50:00 UTC,6/19/2021,11:50:00 AM,0.1034,344.6666667
2021-06-19 12:00:00 UTC,6/19/2021,12:00:00 PM,0.1061,353.6666667
2021-06-19 12:10:00 UTC,6/19/2021,12:10:00 PM,0.109,363.3333333
2021-06-19 12:20:00 UTC,6/19/2021,12:20:00 PM,0.1084,361.3333333
2021-06-19 12:30:00 UTC,6/19/2021,12:30:00 PM,0.1059,353
2021-06-19 12:40:00 UTC,6/19/2021,12:40:00 PM,0.1033,344.3333333
2021-06-19 12:50:00 UTC,6/19/2021,12:50:00 PM,0.1004,334.6666667
2021-06-19 13:00:00 UTC,6/19/2021,1:00:00 PM,0.1002,334
2021-06-19 13:10:00 UTC,6/19/2021,1:10:00 PM,0.101,336.6666667
2021-06-19 13:20:00 UTC,6/19/2021,1:20:00 PM,0.1016,338.6666667
2021-06-19 13:30:00 UTC,6/19/2021,1:30:00 PM,0.1033,344.3333333
2021-06-19 13:40:00 UTC,6/19/2021,1:40:00 PM,0.1029,343
2021-06-19 13:50:00 UTC,6/19/2021,1:50:00 PM,0.1034,344.6666667
2021-06-19 14:00:00 UTC,6/19/2021,2:00:00 PM,0.1017,339
2021-06-19 14:10:00 UTC,6/19/2021,2:10:00 PM,0.1018,339.3333333
2021-06-19 14:20:00 UTC,6/19/2021,2:20:00 PM,0.1018,339.3333333
2021-06-19 14:30:00 UTC,6/19/2021,2:30:00 PM,0.1039,346.3333333
2021-06-19 14:40:00 UTC,6/19/2021,2:40:00 PM,0.1041,347
2021-06-19 14:50:00 UTC,6/19/2021,2:50:00 PM,0.1013,337.6666667
2021-06-19 15:00:00 UTC,6/19/2021,3:00:00 PM,0.1009,336.3333333
2021-06-19 15:10:00 UTC,6/19/2021,3:10:00 PM,0.1033,344.3333333
2021-06-19 15:20:00 UTC,6/19/2021,3:20:00 PM,0.1027,342.3333333
2021-06-19 15:30:00 UTC,6/19/2021,3:30:00 PM,0.1038,346
2021-06-19 15:40:00 UTC,6/19/2021,3:40:00 PM,0.1039,346.3333333
2021-06-19 15:50:00 UTC,6/19/2021,3:50:00 PM,0.1035,345
2021-06-19 16:00:00 UTC,6/19/2021,4:00:00 PM,0.1082,360.6666667
2021-06-19 16:10:00 UTC,6/19/2021,4:10:00 PM,0.1087,362.3333333
2021-06-19 16:20:00 UTC,6/19/2021,4:20:00 PM,0.1053,351
2021-06-19 16:30:00 UTC,6/19/2021,4:30:00 PM,0.1059,353
2021-06-19 16:40:00 UTC,6/19/2021,4:40:00 PM,0.1084,361.3333333
2021-06-19 16:50:00 UTC,6/19/2021,4:50:00 PM,0.1058,352.6666667
2021-06-19 17:00:00 UTC,6/19/2021,5:00:00 PM,0.1036,345.3333333
2021-06-19 17:10:00 UTC,6/19/2021,5:10:00 PM,0.1043,347.6666667
2021-06-19 17:20:00 UTC,6/19/2021,5:20:00 PM,0.1017,339
2021-06-19 17:30:00 UTC,6/19/2021,5:30:00 PM,0.1034,344.6666667
2021-06-19 17:40:00 UTC,6/19/2021,5:40:00 PM,0.1058,352.6666667
2021-06-19 17:50:00 UTC,6/19/2021,5:50:00 PM,0.1051,350.3333333
2021-06-19 18:00:00 UTC,6/19/2021,6:00:00 PM,0.1034,344.6666667
2021-06-19 18:10:00 UTC,6/19/2021,6:10:00 PM,0.1039,346.3333333
2021-06-19 18:20:00 UTC,6/19/2021,6:20:00 PM,0.1031,343.6666667
2021-06-19 18:30:00 UTC,6/19/2021,6:30:00 PM,0.1033,344.3333333
2021-06-19 18:40:00 UTC,6/19/2021,6:40:00 PM,0.1012,337.3333333
2021-06-19 18:50:00 UTC,6/19/2021,6:50:00 PM,0.1026,342
2021-06-19 19:00:00 UTC,6/19/2021,7:00:00 PM,0.1036,345.3333333
2021-06-19 19:10:00 UTC,6/19/2021,7:10:00 PM,0.106,353.3333333
2021-06-19 19:20:00 UTC,6/19/2021,7:20:00 PM,0.1059,353
2021-06-19 19:30:00 UTC,6/19/2021,7:30:00 PM,0.1063,354.3333333
2021-06-19 19:40:00 UTC,6/19/2021,7:40:00 PM,0.1056,352
2021-06-19 19:50:00 UTC,6/19/2021,7:50:00 PM,0.1084,361.3333333
2021-06-19 20:00:00 UTC,6/19/2021,8:00:00 PM,0.1093,364.3333333
2021-06-19 20:10:00 UTC,6/19/2021,8:10:00 PM,0.1132,377.3333333
2021-06-19 20:20:00 UTC,6/19/2021,8:20:00 PM,0.1135,378.3333333
2021-06-19 20:30:00 UTC,6/19/2021,8:30:00 PM,0.1135,378.3333333
2021-06-19 20:40:00 UTC,6/19/2021,8:40:00 PM,0.1135,378.3333333
2021-06-19 20:50:00 UTC,6/19/2021,8:50:00 PM,0.1135,378.3333333
2021-06-19 21:00:00 UTC,6/19/2021,9:00:00 PM,0.1135,378.3333333
2021-06-19 21:10:00 UTC,6/19/2021,9:10:00 PM,0.1128,376
2021-06-19 21:20:00 UTC,6/19/2021,9:20:00 PM,0.1136,378.6666667
2021-06-19 21:30:00 UTC,6/19/2021,9:30:00 PM,0.1137,379
2021-06-19 21:40:00 UTC,6/19/2021,9:40:00 PM,0.1126,375.3333333
2021-06-19 21:50:00 UTC,6/19/2021,9:50:00 PM,0.1135,378.3333333
2021-06-19 22:00:00 UTC,6/19/2021,10:00:00 PM,0.114,380
2021-06-19 22:10:00 UTC,6/19/2021,10:10:00 PM,0.1134,378
2021-06-19 22:20:00 UTC,6/19/2021,10:20:00 PM,0.1127,375.6666667
2021-06-19 22:30:00 UTC,6/19/2021,10:30:00 PM,0.114,380
2021-06-19 22:40:00 UTC,6/19/2021,10:40:00 PM,0.1135,378.3333333
2021-06-19 22:50:00 UTC,6/19/2021,10:50:00 PM,0.1133,377.6666667
2021-06-19 23:00:00 UTC,6/19/2021,11:00:00 PM,0.1136,378.6666667
2021-06-19 23:10:00 UTC,6/19/2021,11:10:00 PM,0.1129,376.3333333
2021-06-19 23:20:00 UTC,6/19/2021,11:20:00 PM,0.1143,381
2021-06-19 23:30:00 UTC,6/19/2021,11:30:00 PM,0.1134,378
2021-06-19 23:40:00 UTC,6/19/2021,11:40:00 PM,0.1126,375.3333333
2021-06-19 23:50:00 UTC,6/19/2021,11:50:00 PM,0.1136,378.6666667
2021-06-20 00:00:00 UTC,6/20/2021,12:00:00 AM,0.111,370
2021-06-20 00:10:00 UTC,6/20/2021,12:10:00 AM,0.1133,377.6666667
2021-06-20 00:20:00 UTC,6/20/2021,12:20:00 AM,0.1106,368.6666667
2021-06-20 00:30:00 UTC,6/20/2021,12:30:00 AM,0.1109,369.6666667
2021-06-20 00:40:00 UTC,6/20/2021,12:40:00 AM,0.1111,370.3333333
2021-06-20 00:50:00 UTC,6/20/2021,12:50:00 AM,0.111,370
2021-06-20 01:00:00 UTC,6/20/2021,1:00:00 AM,0.1075,358.3333333
2021-06-20 01:10:00 UTC,6/20/2021,1:10:00 AM,0.1086,362
2021-06-20 01:20:00 UTC,6/20/2021,1:20:00 AM,0.111,370
2021-06-20 01:30:00 UTC,6/20/2021,1:30:00 AM,0.111,370
2021-06-20 01:40:00 UTC,6/20/2021,1:40:00 AM,0.111,370
2021-06-20 01:50:00 UTC,6/20/2021,1:50:00 AM,0.1088,362.6666667
2021-06-20 02:00:00 UTC,6/20/2021,2:00:00 AM,0.111,370
2021-06-20 02:10:00 UTC,6/20/2021,2:10:00 AM,0.1107,369
2021-06-20 02:20:00 UTC,6/20/2021,2:20:00 AM,0.111,370
2021-06-20 02:30:00 UTC,6/20/2021,2:30:00 AM,0.1115,371.6666667
2021-06-20 02:40:00 UTC,6/20/2021,2:40:00 AM,0.1103,367.6666667
2021-06-20 02:50:00 UTC,6/20/2021,2:50:00 AM,0.1109,369.6666667
2021-06-20 03:00:00 UTC,6/20/2021,3:00:00 AM,0.1118,372.6666667
2021-06-20 03:10:00 UTC,6/20/2021,3:10:00 AM,0.1107,369
2021-06-20 03:20:00 UTC,6/20/2021,3:20:00 AM,0.1104,368
2021-06-20 03:30:00 UTC,6/20/2021,3:30:00 AM,0.1084,361.3333333
2021-06-20 03:40:00 UTC,6/20/2021,3:40:00 AM,0.111,370
2021-06-20 03:50:00 UTC,6/20/2021,3:50:00 AM,0.1111,370.3333333
2021-06-20 04:00:00 UTC,6/20/2021,4:00:00 AM,0.1104,368
2021-06-20 04:10:00 UTC,6/20/2021,4:10:00 AM,0.1085,361.6666667
2021-06-20 04:20:00 UTC,6/20/2021,4:20:00 AM,0.1113,371
2021-06-20 04:30:00 UTC,6/20/2021,4:30:00 AM,0.1102,367.3333333
2021-06-20 04:40:00 UTC,6/20/2021,4:40:00 AM,0.1117,372.3333333
2021-06-20 04:50:00 UTC,6/20/2021,4:50:00 AM,0.111,370
2021-06-20 05:00:00 UTC,6/20/2021,5:00:00 AM,0.1102,367.3333333
2021-06-20 05:10:00 UTC,6/20/2021,5:10:00 AM,0.1114,371.3333333
2021-06-20 05:20:00 UTC,6/20/2021,5:20:00 AM,0.1083,361
2021-06-20 05:30:00 UTC,6/20/2021,5:30:00 AM,0.111,370
2021-06-20 05:40:00 UTC,6/20/2021,5:40:00 AM,0.111,370
2021-06-20 05:50:00 UTC,6/20/2021,5:50:00 AM,0.1111,370.3333333
2021-06-20 06:00:00 UTC,6/20/2021,6:00:00 AM,0.1101,367
2021-06-20 06:10:00 UTC,6/20/2021,6:10:00 AM,0.1092,364
2021-06-20 06:20:00 UTC,6/20/2021,6:20:00 AM,0.1106,368.6666667
2021-06-20 06:30:00 UTC,6/20/2021,6:30:00 AM,0.1086,362
2021-06-20 06:40:00 UTC,6/20/2021,6:40:00 AM,0.1087,362.3333333
2021-06-20 06:50:00 UTC,6/20/2021,6:50:00 AM,0.1077,359
2021-06-20 07:00:00 UTC,6/20/2021,7:00:00 AM,0.1111,370.3333333
2021-06-20 07:10:00 UTC,6/20/2021,7:10:00 AM,0.1106,368.6666667
2021-06-20 07:20:00 UTC,6/20/2021,7:20:00 AM,0.1064,354.6666667
2021-06-20 07:30:00 UTC,6/20/2021,7:30:00 AM,0.1058,352.6666667
2021-06-20 07:40:00 UTC,6/20/2021,7:40:00 AM,0.106,353.3333333
2021-06-20 07:50:00 UTC,6/20/2021,7:50:00 AM,0.1083,361
2021-06-20 08:00:00 UTC,6/20/2021,8:00:00 AM,0.1084,361.3333333
2021-06-20 08:10:00 UTC,6/20/2021,8:10:00 AM,0.106,353.3333333
2021-06-20 08:20:00 UTC,6/20/2021,8:20:00 AM,0.1059,353
2021-06-20 08:30:00 UTC,6/20/2021,8:30:00 AM,0.1059,353
2021-06-20 08:40:00 UTC,6/20/2021,8:40:00 AM,0.1065,355
2021-06-20 08:50:00 UTC,6/20/2021,8:50:00 AM,0.1054,351.3333333
2021-06-20 09:00:00 UTC,6/20/2021,9:00:00 AM,0.106,353.3333333
2021-06-20 09:10:00 UTC,6/20/2021,9:10:00 AM,0.1061,353.6666667
2021-06-20 09:20:00 UTC,6/20/2021,9:20:00 AM,0.1059,353
2021-06-20 09:30:00 UTC,6/20/2021,9:30:00 AM,0.106,353.3333333
2021-06-20 09:40:00 UTC,6/20/2021,9:40:00 AM,0.106,353.3333333
2021-06-20 09:50:00 UTC,6/20/2021,9:50:00 AM,0.1027,342.3333333
2021-06-20 10:00:00 UTC,6/20/2021,10:00:00 AM,0.1062,354
2021-06-20 10:10:00 UTC,6/20/2021,10:10:00 AM,0.1036,345.3333333
2021-06-20 10:20:00 UTC,6/20/2021,10:20:00 AM,0.1029,343
2021-06-20 10:30:00 UTC,6/20/2021,10:30:00 AM,0.1042,347.3333333
2021-06-20 10:40:00 UTC,6/20/2021,10:40:00 AM,0.1024,341.3333333
2021-06-20 10:50:00 UTC,6/20/2021,10:50:00 AM,0.1033,344.3333333
2021-06-20 11:00:00 UTC,6/20/2021,11:00:00 AM,0.102,340
2021-06-20 11:10:00 UTC,6/20/2021,11:10:00 AM,0.1029,343
2021-06-20 11:20:00 UTC,6/20/2021,11:20:00 AM,0.1036,345.3333333
2021-06-20 11:30:00 UTC,6/20/2021,11:30:00 AM,0.1037,345.6666667
2021-06-20 11:40:00 UTC,6/20/2021,11:40:00 AM,0.1003,334.3333333
2021-06-20 11:50:00 UTC,6/20/2021,11:50:00 AM,0.1019,339.6666667
2021-06-20 12:00:00 UTC,6/20/2021,12:00:00 PM,0.1002,334
2021-06-20 12:10:00 UTC,6/20/2021,12:10:00 PM,0.1015,338.3333333
2021-06-20 12:20:00 UTC,6/20/2021,12:20:00 PM,0.0978,326
2021-06-20 12:30:00 UTC,6/20/2021,12:30:00 PM,0.101,336.6666667
2021-06-20 12:40:00 UTC,6/20/2021,12:40:00 PM,0.1033,344.3333333
2021-06-20 12:50:00 UTC,6/20/2021,12:50:00 PM,0.1014,338
2021-06-20 13:00:00 UTC,6/20/2021,1:00:00 PM,0.1032,344
2021-06-20 13:10:00 UTC,6/20/2021,1:10:00 PM,0.1017,339
2021-06-20 13:20:00 UTC,6/20/2021,1:20:00 PM,0.1001,333.6666667
2021-06-20 13:30:00 UTC,6/20/2021,1:30:00 PM,0.101,336.6666667
2021-06-20 13:40:00 UTC,6/20/2021,1:40:00 PM,0.0985,328.3333333
2021-06-20 13:50:00 UTC,6/20/2021,1:50:00 PM,0.1009,336.3333333
2021-06-20 14:00:00 UTC,6/20/2021,2:00:00 PM,0.101,336.6666667
2021-06-20 14:10:00 UTC,6/20/2021,2:10:00 PM,0.1007,335.6666667
2021-06-20 14:20:00 UTC,6/20/2021,2:20:00 PM,0.0991,330.3333333
2021-06-20 14:30:00 UTC,6/20/2021,2:30:00 PM,0.0982,327.3333333
2021-06-20 14:40:00 UTC,6/20/2021,2:40:00 PM,0.0983,327.6666667
2021-06-20 14:50:00 UTC,6/20/2021,2:50:00 PM,0.1016,338.6666667
2021-06-20 15:00:00 UTC,6/20/2021,3:00:00 PM,0.0997,332.3333333
2021-06-20 15:10:00 UTC,6/20/2021,3:10:00 PM,0.1017,339
2021-06-20 15:20:00 UTC,6/20/2021,3:20:00 PM,0.0977,325.6666667
2021-06-20 15:30:00 UTC,6/20/2021,3:30:00 PM,0.0987,329
2021-06-20 15:40:00 UTC,6/20/2021,3:40:00 PM,0.0984,328
2021-06-20 15:50:00 UTC,6/20/2021,3:50:00 PM,0.0986,328.6666667
2021-06-20 16:00:00 UTC,6/20/2021,4:00:00 PM,0.1006,335.3333333
2021-06-20 16:10:00 UTC,6/20/2021,4:10:00 PM,0.0985,328.3333333
2021-06-20 16:20:00 UTC,6/20/2021,4:20:00 PM,0.1009,336.3333333
2021-06-20 16:30:00 UTC,6/20/2021,4:30:00 PM,0.1034,344.6666667
2021-06-20 16:40:00 UTC,6/20/2021,4:40:00 PM,0.1011,337
2021-06-20 16:50:00 UTC,6/20/2021,4:50:00 PM,0.1009,336.3333333
2021-06-20 17:00:00 UTC,6/20/2021,5:00:00 PM,0.1034,344.6666667
2021-06-20 17:10:00 UTC,6/20/2021,5:10:00 PM,0.1037,345.6666667
2021-06-20 17:20:00 UTC,6/20/2021,5:20:00 PM,0.1027,342.3333333
2021-06-20 17:30:00 UTC,6/20/2021,5:30:00 PM,0.1062,354
2021-06-20 17:40:00 UTC,6/20/2021,5:40:00 PM,0.1062,354
2021-06-20 17:50:00 UTC,6/20/2021,5:50:00 PM,0.106,353.3333333
2021-06-20 18:00:00 UTC,6/20/2021,6:00:00 PM,0.10780000000000001,359.3333333
2021-06-20 18:10:00 UTC,6/20/2021,6:10:00 PM,0.1063,354.3333333
2021-06-20 18:20:00 UTC,6/20/2021,6:20:00 PM,0.1111,370.3333333
2021-06-20 18:30:00 UTC,6/20/2021,6:30:00 PM,0.1102,367.3333333
2021-06-20 18:40:00 UTC,6/20/2021,6:40:00 PM,0.1135,378.3333333
2021-06-20 18:50:00 UTC,6/20/2021,6:50:00 PM,0.1142,380.6666667
2021-06-20 19:00:00 UTC,6/20/2021,7:00:00 PM,0.1144,381.3333333
2021-06-20 19:10:00 UTC,6/20/2021,7:10:00 PM,0.1136,378.6666667
2021-06-20 19:20:00 UTC,6/20/2021,7:20:00 PM,0.1109,369.6666667
2021-06-20 19:30:00 UTC,6/20/2021,7:30:00 PM,0.1136,378.6666667
2021-06-20 19:40:00 UTC,6/20/2021,7:40:00 PM,0.1142,380.6666667
2021-06-20 19:50:00 UTC,6/20/2021,7:50:00 PM,0.111,370
2021-06-20 20:00:00 UTC,6/20/2021,8:00:00 PM,0.1102,367.3333333
2021-06-20 20:10:00 UTC,6/20/2021,8:10:00 PM,0.1135,378.3333333
2021-06-20 20:20:00 UTC,6/20/2021,8:20:00 PM,0.1136,378.6666667
2021-06-20 20:30:00 UTC,6/20/2021,8:30:00 PM,0.1168,389.3333333
2021-06-20 20:40:00 UTC,6/20/2021,8:40:00 PM,0.1169,389.6666667
2021-06-20 20:50:00 UTC,6/20/2021,8:50:00 PM,0.1162,387.3333333
2021-06-20 21:00:00 UTC,6/20/2021,9:00:00 PM,0.1185,395
2021-06-20 21:10:00 UTC,6/20/2021,9:10:00 PM,0.1185,395
2021-06-20 21:20:00 UTC,6/20/2021,9:20:00 PM,0.1159,386.3333333
2021-06-20 21:30:00 UTC,6/20/2021,9:30:00 PM,0.1156,385.3333333
2021-06-20 21:40:00 UTC,6/20/2021,9:40:00 PM,0.116,386.6666667
2021-06-20 21:50:00 UTC,6/20/2021,9:50:00 PM,0.1158,386
2021-06-20 22:00:00 UTC,6/20/2021,10:00:00 PM,0.1159,386.3333333
2021-06-20 22:10:00 UTC,6/20/2021,10:10:00 PM,0.116,386.6666667
2021-06-20 22:20:00 UTC,6/20/2021,10:20:00 PM,0.1118,372.6666667
2021-06-20 22:30:00 UTC,6/20/2021,10:30:00 PM,0.1133,377.6666667
2021-06-20 22:40:00 UTC,6/20/2021,10:40:00 PM,0.1159,386.3333333
2021-06-20 22:50:00 UTC,6/20/2021,10:50:00 PM,0.1169,389.6666667
2021-06-20 23:00:00 UTC,6/20/2021,11:00:00 PM,0.1136,378.6666667
2021-06-20 23:10:00 UTC,6/20/2021,11:10:00 PM,0.1127,375.6666667
2021-06-20 23:20:00 UTC,6/20/2021,11:20:00 PM,0.1135,378.3333333
