TOA5,FC1_CR800_42958,CR800,42958,CR800.Std.32.02,CPU:FC1_CR800_42958_FEF_10min_program_2022Calibrated.CR8,63442,Data_10min,,,,,,,,,,,
TIMESTAMP,RECORD,SC_uS,SC_1,Ct_1,Ct_2,Temp_C,CDOM,CDOM_ave_mV,CDOM_ave,CDOM_stdev,CDOM_med,Turb,Turb_ave_mV,Turb_ave,Turb_stdev,Turb_med,CDOM_mV,TURB_mV
TS,RN,uS/cm,,,,Deg C,ppb QSE,millivolts,ppb QSE,ppb QSE,ppb QSE,NTU,millivolts,NTU,NTU,NTU,millivolts,millivolts
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
4/29/2022 11:40,728,-15.40705,-2.300265,0,-1.08,-1.524,0.052212,11.76134,-0.005557786,0.03267952,0.009847489,245.6162,4940.134,245.5853,0.03384062,245.5482,10.89472,4940.753
4/29/2022 11:50,729,-15.40902,-2.30212,0,-1.08,-1.543,0.05221526,11.76143,-0.005554968,0.03267977,0.009850426,245.6181,4940.296,245.5934,0.03268579,245.6181,9.532949,4940.792
4/29/2022 12:00,730,-15.41709,-2.309738,0,-1.08,-1.621,0.05223285,11.88573,-0.001688279,0.03176035,-0.03250035,245.6283,4940.253,245.5912,0.03383301,245.5604,10.89525,4939.635
4/29/2022 12:10,731,-15.42013,-2.312609,0,-1.08,-1.65,0.0522392,12.38115,0.01372353,0.02178775,0.009871964,245.632,4940.204,245.5887,0.03268579,245.564,12.25734,4939.708
4/29/2022 12:20,732,-15.39895,-2.292626,0,-1.08,-1.446,0.009873329,11.26689,-0.02093931,0.02612269,-0.03249406,245.6329,4940.345,245.5958,0.03384821,245.5649,10.89545,4939.726
4/29/2022 12:30,733,-15.27958,-2.179996,0,-1.08,-0.229,0.009873834,11.2669,-0.02093885,0.03176099,-0.03249361,245.6332,4939.856,245.5714,0.0195335,245.5653,10.89547,4939.733
4/29/2022 12:40,734,-15.25469,-2.15652,0,-1.08,0.04,0.05224137,12.2574,0.009873923,0.03129043,0.009873923,245.6333,4940.229,245.59,0.03268579,245.5653,13.61934,4939.734
4/29/2022 12:50,735,-15.29405,-2.193649,0,-1.08,-0.383,0.05224137,11.76216,-0.00553242,0.02723482,-0.03249352,245.6333,4940.353,245.5962,0.03383301,245.5653,12.2574,4941.096
4/29/2022 13:00,736,-15.26086,-2.162338,0,-1.08,-0.027,0.05220354,12.13251,0.005988643,0.03357435,0.009839894,245.6113,4940.036,245.5804,0.03383301,245.5433,10.8945,4939.293
4/29/2022 13:10,737,-15.25207,-2.154047,0,-1.08,0.069,0.009769227,11.26381,-0.021035,0.03175227,-0.03258659,245.5656,4939.739,245.5656,0,245.5656,9.530919,4939.739
4/29/2022 13:20,738,-15.25219,-2.154157,0,-1.08,0.068,0.09446026,12.2535,0.009752376,0.03611957,0.009752376,245.6226,4939.645,245.5609,0.01952473,245.5547,12.2535,4939.521
4/29/2022 13:30,739,-15.27181,-2.172669,0,-1.08,-0.146,0.009746324,11.38691,-0.01720575,0.03267085,-0.03260694,245.6187,4939.566,245.5569,0.01953789,245.5508,10.89182,4939.442
4/29/2022 13:40,740,-15.26126,-2.162711,0,-1.08,-0.031,0.05209801,11.51063,-0.0133568,0.03772492,-0.03260821,245.6178,4939.547,245.556,0.01952911,245.5498,13.61473,4939.424
4/29/2022 13:50,741,-15.26312,-2.16447,0,-1.08,-0.052,0.05209742,11.51062,-0.0133573,0.03312134,-0.03260869,245.5495,4939.417,245.5495,0,245.5495,10.89177,4939.417
4/29/2022 14:00,742,-15.28282,-2.183051,0,-1.08,-0.264,0.05209727,11.1393,-0.02490825,0.0303171,-0.03260881,245.6174,4940.034,245.5803,0.03384062,245.5494,10.89176,4939.415
4/29/2022 14:10,743,-15.30475,-2.203749,0,-1.08,-0.496,0.009744218,11.38684,-0.01720771,0.02722555,-0.03260881,245.6174,4939.663,245.5618,0.02621282,245.5494,10.89176,4939.415
4/29/2022 14:20,744,-15.31223,-2.210798,0,-1.08,-0.574,0.05209727,12.12946,0.005893945,0.02178045,0.009744218,245.6174,4939.539,245.5556,0.01953789,245.5494,12.25323,4940.777
4/29/2022 14:30,745,-15.34801,-2.244563,0,-1.08,-0.942,0.05209727,12.25323,0.009744226,0.03127979,0.009744218,245.6174,4939.663,245.5618,0.02621282,245.5494,12.25323,4939.415
4/29/2022 14:40,746,-15.36916,-2.264518,0,-1.08,-1.154,0.05209727,11.75815,-0.005656877,0.03732981,-0.03260881,245.6174,4939.91,245.5741,0.03269314,245.5494,10.89176,4940.777
4/29/2022 14:50,747,-15.37686,-2.271784,0,-1.08,-1.23,0.009744218,11.88192,-0.001806607,0.01886242,0.009744218,245.5494,4939.415,245.5494,0,245.5494,12.25323,4939.415
4/29/2022 15:00,748,-15.34778,-2.244341,0,-1.08,-0.939,0.009744218,11.38684,-0.01720771,0.02722555,-0.03260881,245.6174,4939.539,245.5556,0.01953789,245.5494,10.89176,4939.415
4/29/2022 15:10,749,-15.34012,-2.237117,0,-1.08,-0.862,0.05209727,12.377,0.0135945,0.02829364,0.009744218,245.5494,4939.291,245.5432,0.01952911,245.5494,12.25323,4939.415
4/29/2022 15:20,750,-15.35346,-2.249705,0,-1.08,-0.997,0.05209727,11.75815,-0.005656879,0.02722556,-0.03260881,245.5494,4939.291,245.5432,0.01952912,245.5494,10.89176,4939.415
4/29/2022 15:30,751,-15.36697,-2.262451,0,-1.08,-1.132,0.05209727,12.00569,0.002043673,0.03528836,0.009744218,245.5494,4939.415,245.5494,0,245.5494,12.25323,4939.415
4/29/2022 15:40,752,-15.36794,-2.263365,0,-1.08,-1.142,0.05209727,11.38684,-0.01720771,0.0452305,-0.03260881,245.5494,4939.415,245.5494,0,245.5494,12.25323,4939.415
4/29/2022 15:50,753,-15.366,-2.261531,0,-1.08,-1.122,0.05209727,12.74831,0.02514533,0.02722557,0.009744218,245.5494,4939.291,245.5432,0.01952911,245.5494,13.61471,4939.415
4/29/2022 16:00,754,-15.37379,-2.268882,0,-1.08,-1.2,0.05209727,12.00569,0.00204367,0.02435128,0.009744218,245.5494,4939.415,245.5494,0,245.5494,10.89176,4939.415
4/29/2022 16:10,755,-15.38163,-2.276284,0,-1.08,-1.277,0.05209727,12.25323,0.009744226,0.03127979,0.009744218,245.5494,4939.415,245.5494,0,245.5494,12.25323,4939.415
4/29/2022 16:20,756,-15.39251,-2.286544,0,-1.08,-1.384,0.09445029,12.00569,0.002043676,0.0435609,-0.03260881,245.5494,4939.415,245.5494,0,245.5494,10.89176,4939.415
4/29/2022 16:30,757,-15.39649,-2.2903,0,-1.08,-1.422,0.05209727,12.12946,0.00589395,0.03811579,0.009744218,245.5494,4939.167,245.537,0.02620106,245.5494,13.61471,4938.054
4/29/2022 16:40,758,-15.38459,-2.279073,0,-1.08,-1.306,0.05209727,11.63439,-0.009507154,0.02776474,-0.03260881,245.5494,4939.043,245.5309,0.03025437,245.5494,10.89176,4938.054
4/29/2022 16:50,759,-15.39746,-2.291213,0,-1.08,-1.432,0.05209727,11.88192,-0.001806605,0.02611384,0.009744218,245.5494,4939.291,245.5432,0.01952911,245.5494,12.25323,4939.415
4/29/2022 17:00,760,-15.4034,-2.296822,0,-1.08,-1.489,0.05209727,11.38684,-0.0172077,0.03267067,-0.03260881,245.5494,4939.167,245.537,0.02620106,245.5494,12.25323,4939.415
4/29/2022 17:10,761,-15.40932,-2.302408,0,-1.08,-1.546,0.05211199,12.00611,0.002056659,0.02435213,0.009757479,245.558,4939.215,245.5394,0.03025437,245.558,10.89214,4938.226
4/29/2022 17:20,762,-15.42136,-2.31377,0,-1.08,-1.661,0.05213525,12.50189,0.01747965,0.03031983,0.009778394,245.5715,4939.239,245.5406,0.03382542,245.5036,13.61593,4939.858
4/29/2022 17:30,763,-15.42943,-2.32138,0,-1.08,-1.738,0.00980637,12.00765,0.002104563,0.016338,0.00980637,245.5896,4939.726,245.5649,0.03269314,245.5896,12.25523,4938.859
4/29/2022 17:40,764,-15.45008,-2.340862,0,-1.08,-1.932,-0.03255469,10.52213,-0.04410736,0.01886543,-0.03255469,245.5888,4939.709,245.564,0.0326858,245.5888,10.8935,4938.842
4/29/2022 17:50,765,-15.46054,-2.35073,0,-1.08,-2.028,0.009855915,11.51399,-0.01325252,0.02109502,-0.03250954,245.6216,4940.367,245.5969,0.03269314,245.6216,10.89496,4940.862
4/29/2022 18:00,766,-15.46475,-2.354703,0,-1.08,-2.067,0.05221179,12.13274,0.005995973,0.03357501,0.009847282,245.6161,4939.884,245.5728,0.03269313,245.5481,13.61839,4939.389
4/29/2022 18:10,767,-15.46263,-2.352705,0,-1.08,-2.048,0.05221891,12.13295,0.006002314,0.02830176,0.009853689,245.6202,4940.091,245.5831,0.03383301,245.5522,12.25675,4939.472
4/29/2022 18:20,768,-15.46157,-2.351708,0,-1.08,-2.038,0.05223407,12.25719,0.009867344,0.03128989,0.009867337,245.629,4940.144,245.5858,0.0326858,245.5611,10.89528,4941.011
4/29/2022 18:30,769,-15.45842,-2.348727,0,-1.08,-2.009,0.0522395,12.25735,0.009872232,0.0312903,0.009872232,245.6322,4939.959,245.5766,0.02620694,245.5642,10.89542,4939.712
4/29/2022 18:40,770,-15.45842,-2.348727,0,-1.08,-2.009,0.009873388,12.00976,0.002170227,0.01634087,0.009873388,245.6329,4940.47,245.602,0.03384062,245.565,10.89546,4941.089
4/29/2022 18:50,771,-15.46898,-2.358698,0,-1.08,-2.106,0.05224128,11.88596,-0.001680924,0.03653935,0.009873834,245.6332,4940.352,245.5961,0.03383301,245.5653,12.2574,4941.095
4/29/2022 19:00,772,-15.48394,-2.372808,0,-1.08,-2.242,0.05224137,12.13359,0.006022337,0.02178786,0.009873923,245.6333,4940.229,245.59,0.0326858,245.5653,12.2574,4939.734
4/29/2022 19:10,773,-15.48609,-2.37484,0,-1.08,-2.262,0.05224137,11.76216,-0.005532421,0.03734251,-0.03249352,245.6333,4940.477,245.6024,0.03383301,245.5653,13.61934,4939.734
4/29/2022 19:20,774,-15.47751,-2.36674,0,-1.08,-2.184,0.09460881,12.87646,0.02913185,0.02777418,0.009873923,245.6333,4939.981,245.5777,0.02620694,245.5653,12.2574,4941.096
4/29/2022 19:30,775,-15.46052,-2.350711,0,-1.08,-2.028,0.09460881,13.00028,0.03298344,0.03773768,0.009873923,245.6333,4940.353,245.5962,0.03383301,245.5653,13.61934,4941.096
4/29/2022 19:40,776,-15.46263,-2.352702,0,-1.08,-2.048,0.009873923,11.26691,-0.02093876,0.01886884,-0.03249352,245.6333,4940.353,245.5962,0.03383301,245.5653,10.89547,4939.734
4/29/2022 19:50,777,-15.45946,-2.349715,0,-1.08,-2.018,0.009873923,11.88597,-0.001680834,0.01886884,0.009873923,245.6333,4940.105,245.5838,0.03026117,245.5653,12.2574,4939.734
4/29/2022 20:00,778,-15.45631,-2.346742,0,-1.08,-1.989,0.09460881,12.62884,0.02142868,0.04076136,0.009873923,245.6333,4940.105,245.5838,0.03026117,245.5653,13.61934,4939.734
4/29/2022 20:10,779,-15.44794,-2.338845,0,-1.08,-1.912,0.05224137,12.00978,0.002170751,0.02435957,0.009873923,245.6333,4940.105,245.5838,0.03026117,245.5653,12.2574,4939.734
4/29/2022 20:20,780,-15.45212,-2.342787,0,-1.08,-1.951,0.05224137,11.63834,-0.009384006,0.03313259,-0.03249352,245.6333,4940.105,245.5838,0.03026117,245.5653,12.2574,4941.096
4/29/2022 20:30,781,-15.45212,-2.342787,0,-1.08,-1.951,0.05224137,12.2574,0.009873923,0.02554853,0.009873923,245.6333,4939.981,245.5777,0.02620694,245.5653,13.61934,4939.734
4/29/2022 20:40,782,-15.45003,-2.340813,0,-1.08,-1.931,0.05224137,12.38122,0.01372551,0.02830326,0.009873923,245.6333,4940.353,245.5962,0.03383301,245.5653,12.2574,4939.734
4/29/2022 20:50,783,-15.45422,-2.344764,0,-1.08,-1.97,0.05224137,12.38122,0.01372551,0.02178786,0.009873923,245.6333,4939.981,245.5777,0.02620694,245.5653,12.2574,4939.734
4/29/2022 21:00,784,-15.46263,-2.352702,0,-1.08,-2.048,0.05224137,11.63834,-0.009384005,0.03313259,-0.03249352,245.6333,4940.105,245.5838,0.03026117,245.5653,13.61934,4939.734
4/29/2022 21:10,785,-15.46898,-2.358698,0,-1.08,-2.106,0.05224137,11.1431,-0.02479035,0.03530037,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,9.533537,4939.734
4/29/2022 21:20,786,-15.47111,-2.3607,0,-1.08,-2.125,0.009873923,11.1431,-0.02479035,0.03032742,-0.03249352,245.5653,4939.734,245.5653,0,245.5653,9.533537,4939.734
4/29/2022 21:30,787,-15.47751,-2.36674,0,-1.08,-2.184,0.009873923,11.63834,-0.009384005,0.021096,-0.03249352,245.6333,4940.353,245.5962,0.03383301,245.5653,10.89547,4939.734
4/29/2022 21:40,788,-15.46792,-2.357696,0,-1.08,-2.096,0.09460881,11.76216,-0.00553242,0.04524589,-0.03249352,245.6333,4939.981,245.5777,0.02620694,245.5653,13.61934,4939.734
4/29/2022 21:50,789,-15.46474,-2.354696,0,-1.08,-2.067,0.009873923,11.1431,-0.02479035,0.03032742,-0.03249352,245.6333,4939.981,245.5777,0.02620693,245.5653,12.2574,4939.734
4/29/2022 22:00,790,-15.4658,-2.355696,0,-1.08,-2.077,0.05224137,12.13359,0.006022337,0.03357735,0.009873923,245.6333,4939.857,245.5715,0.0195335,245.5653,10.89547,4939.734
4/29/2022 22:10,791,-15.47324,-2.362711,0,-1.08,-2.145,0.05224137,12.50503,0.01757709,0.02435957,0.009873923,245.6333,4939.981,245.5777,0.02620694,245.5653,12.2574,4941.096
4/29/2022 22:20,792,-15.48179,-2.37078,0,-1.08,-2.223,0.05224137,12.50503,0.01757709,0.03032742,0.009873923,245.6333,4939.981,245.5777,0.02620693,245.5653,10.89547,4939.734
4/29/2022 22:30,793,-15.49474,-2.383002,0,-1.08,-2.34,0.009873923,11.26691,-0.02093876,0.02612272,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,10.89547,4941.096
4/29/2022 22:40,794,-15.50784,-2.395354,0,-1.08,-2.456,0.05224137,11.01928,-0.02864193,0.04219201,-0.03249352,245.5653,4939.734,245.5653,0,245.5653,9.533537,4939.734
4/29/2022 22:50,795,-15.51665,-2.403667,0,-1.08,-2.534,0.009873923,11.26691,-0.02093876,0.02612273,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,12.2574,4939.734
4/29/2022 23:00,796,-15.52108,-2.407848,0,-1.08,-2.573,0.05224137,11.88597,-0.001680835,0.03176099,0.009873923,245.6333,4939.857,245.5715,0.01953349,245.5653,10.89547,4939.734
4/29/2022 23:10,797,-15.53111,-2.417311,0,-1.08,-2.661,0.009873923,11.63834,-0.009384005,0.021096,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,10.89547,4939.734
4/29/2022 23:20,798,-15.54348,-2.428985,0,-1.08,-2.768,0.05224137,11.63834,-0.009384006,0.03313259,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,12.2574,4939.734
4/29/2022 23:30,799,-15.55484,-2.439705,0,-1.08,-2.866,0.05224137,11.63834,-0.009384005,0.02777418,-0.03249352,245.5653,4939.734,245.5653,0,245.5653,10.89547,4939.734
4/29/2022 23:40,800,-15.56286,-2.44727,0,-1.08,-2.935,0.09460881,12.38122,0.01372551,0.04219201,0.009873923,245.6333,4939.857,245.5715,0.0195335,245.5653,13.61934,4939.734
4/29/2022 23:50,801,-15.57325,-2.457074,0,-1.08,-3.023,0.09460881,12.62884,0.02142868,0.03653935,0.009873923,245.6333,4940.105,245.5838,0.03026117,245.5653,12.2574,4939.734
4/30/2022 0:00,802,-15.5779,-2.461456,0,-1.08,-3.062,0.05224137,11.76216,-0.00553242,0.02723482,-0.03249352,245.6333,4939.857,245.5715,0.0195335,245.5653,10.89547,4939.734
4/30/2022 0:10,803,-15.58373,-2.466961,0,-1.08,-3.111,0.09460881,12.87646,0.02913185,0.03313259,0.009873923,245.6333,4939.857,245.5715,0.0195335,245.5653,12.2574,4939.734
4/30/2022 0:20,804,-15.5943,-2.47693,0,-1.08,-3.199,0.05224137,11.76216,-0.00553242,0.02723482,-0.03249352,245.5653,4939.734,245.5653,0,245.5653,10.89547,4939.734
4/30/2022 0:30,805,-15.59548,-2.478047,0,-1.08,-3.209,0.05224137,11.76216,-0.00553242,0.02723482,-0.03249352,245.5653,4939.734,245.5653,0,245.5653,12.2574,4939.734
4/30/2022 0:40,806,-15.59783,-2.480263,0,-1.08,-3.228,0.009873923,11.63834,-0.009384006,0.02777418,0.009873923,245.6333,4939.857,245.5715,0.0195335,245.5653,10.89547,4939.734
4/30/2022 0:50,807,-15.60609,-2.488058,0,-1.08,-3.296,0.009887272,11.88638,-0.00166789,0.0188695,0.009887272,245.6419,4940.031,245.5801,0.01954227,245.5739,10.89585,4939.907
4/30/2022 1:00,808,-15.61086,-2.492558,0,-1.08,-3.336,0.05224626,11.76229,-0.005528186,0.02723515,-0.03248961,245.5682,4939.791,245.5682,0,245.5682,10.8956,4939.791
4/30/2022 1:10,809,-15.61448,-2.495968,0,-1.08,-3.365,0.05228424,13.00159,0.03302437,0.02109813,0.00991252,245.5903,4940.234,245.5902,0,245.5903,13.62072,4940.234
4/30/2022 1:20,810,-15.61209,-2.493717,0,-1.08,-3.346,0.05228578,12.50634,0.01761786,0.01634261,0.009913884,245.6591,4940.375,245.5973,0.01954227,245.5911,12.25869,4940.251
4/30/2022 1:30,811,-15.61205,-2.493682,0,-1.08,-3.345,0.05228195,12.50623,0.01761435,0.01634246,0.009910443,245.5889,4940.207,245.5889,0,245.5889,12.25858,4940.207
4/30/2022 1:40,812,-15.62287,-2.503891,0,-1.08,-3.434,0.09467556,13.12597,0.03689349,0.04525238,0.009928539,245.6006,4940.441,245.6006,0,245.6006,10.89703,4940.441
4/30/2022 1:50,813,-15.6229,-2.503915,0,-1.08,-3.434,0.05231281,12.7548,0.02534715,0.02038412,0.009938211,245.6069,4940.567,245.6069,0,245.6069,12.25947,4940.567
4/30/2022 2:00,814,-15.63382,-2.514222,0,-1.08,-3.522,0.09467624,13.24982,0.04074625,0.03654464,0.05230269,245.601,4940.449,245.601,0,245.601,12.25918,4940.449
4/30/2022 2:10,815,-15.64606,-2.525771,0,-1.08,-3.62,0.09467862,13.37372,0.0446005,0.02436322,0.05230482,245.6022,4940.473,245.6022,0,245.6022,14.98352,4940.474
4/30/2022 2:20,816,-15.64731,-2.526947,0,-1.08,-3.63,0.05231189,12.87861,0.02919852,0.02109952,0.00993738,245.6063,4940.556,245.6063,0,245.6063,12.25944,4940.556
4/30/2022 2:30,817,-15.65227,-2.531622,0,-1.08,-3.67,0.09469832,13.37428,0.04461809,0.04358409,0.05232275,245.6126,4940.683,245.6126,0,245.6126,14.98415,4940.683
4/30/2022 2:40,818,-15.6498,-2.529298,0,-1.08,-3.65,0.09471953,13.00337,0.03307951,0.03314047,0.009964497,245.6239,4940.907,245.6238,0,245.6239,13.62257,4940.907
4/30/2022 2:50,819,-15.65228,-2.531632,0,-1.08,-3.67,0.09472962,13.37518,0.044646,0.03033528,0.05235117,245.6292,4941.014,245.6292,0,245.6292,12.26058,4941.014
4/30/2022 3:00,820,-15.65599,-2.53514,0,-1.08,-3.699,0.09472974,13.37518,0.04464612,0.02436589,0.05235128,245.6293,4941.016,245.6292,0,245.6293,12.26058,4941.016
4/30/2022 3:10,821,-15.66222,-2.541012,0,-1.08,-3.749,0.09471808,13.37485,0.04463571,0.03033453,0.05234069,245.6231,4940.892,245.6231,0,245.6231,12.26028,4940.892
4/30/2022 3:20,822,-15.66592,-2.544502,0,-1.08,-3.778,0.05234209,12.87953,0.02922708,0.02778078,0.009964585,245.6239,4940.908,245.6239,0,245.6239,13.62258,4940.908
4/30/2022 3:30,823,-15.66089,-2.539757,0,-1.08,-3.738,0.09475498,13.25206,0.04081586,0.03655082,0.05237425,245.6426,4941.283,245.6426,0,245.6426,12.26125,4941.283
4/30/2022 3:40,824,-15.65955,-2.538497,0,-1.08,-3.728,0.09476347,13.37615,0.04467623,0.03033748,0.05238196,245.6471,4941.373,245.6471,0,245.6471,13.62386,4941.373
4/30/2022 3:50,825,-15.66817,-2.546629,0,-1.08,-3.796,0.09476649,13.87165,0.06009047,0.01634643,0.05238469,245.6487,4941.405,245.6487,0,245.6487,13.62395,4941.405
4/30/2022 4:00,826,-15.66432,-2.542995,0,-1.08,-3.765,0.09476724,13.74782,0.05623827,0.02831289,0.05238537,245.6491,4941.289,245.6429,0.01955105,245.6491,13.62397,4941.413
4/30/2022 4:10,827,-15.66553,-2.544139,0,-1.08,-3.775,0.1371494,13.62397,0.05238563,0.04426642,0.05238564,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 4:20,828,-15.68569,-2.563159,0,-1.08,-3.932,0.05238564,12.50929,0.01770955,0.03033775,0.01000375,245.6492,4941.416,245.6492,0,245.6492,12.26158,4941.416
4/30/2022 4:30,829,-15.71136,-2.587375,0,-1.08,-4.129,0.0947675,13.37627,0.04467984,0.03033775,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 4:40,830,-15.71382,-2.589696,0,-1.08,-4.148,0.0947675,13.87168,0.06009142,0.03033775,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 4:50,831,-15.69684,-2.573676,0,-1.08,-4.018,0.1371494,13.12856,0.03697404,0.03735523,0.01000375,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 5:00,832,-15.69285,-2.569916,0,-1.08,-3.988,0.0947675,13.87168,0.06009143,0.01634646,0.05238564,245.6492,4941.292,245.6431,0.01954227,245.6492,13.62398,4941.416
4/30/2022 5:10,833,-15.68761,-2.564972,0,-1.08,-3.947,0.0947675,13.12856,0.03697404,0.03735523,0.01000375,245.6492,4941.416,245.6492,0,245.6492,12.26158,4941.416
4/30/2022 5:20,834,-15.67994,-2.557735,0,-1.08,-3.888,0.0947675,14.49096,0.07935591,0.02038761,0.0947675,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 5:30,835,-15.6623,-2.541089,0,-1.08,-3.749,0.0947675,13.62397,0.05238563,0.02555724,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 5:40,836,-15.66477,-2.543415,0,-1.08,-3.769,0.1371494,14.73866,0.08706171,0.03531238,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 5:50,837,-15.66976,-2.548126,0,-1.08,-3.808,0.1371494,14.73866,0.08706171,0.03033773,0.0947675,245.6492,4941.292,245.6431,0.01954227,245.6492,16.34877,4941.416
4/30/2022 6:00,838,-15.68745,-2.564816,0,-1.08,-3.946,0.0947675,14.3671,0.07550301,0.02778364,0.0947675,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 6:10,839,-15.69511,-2.572041,0,-1.08,-4.005,0.0947675,13.62397,0.05238563,0.03130109,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 6:20,840,-15.69767,-2.574463,0,-1.08,-4.025,0.0947675,14.24325,0.07165012,0.02110318,0.05238564,245.6492,4941.292,245.6431,0.01954227,245.6492,13.62398,4941.416
4/30/2022 6:30,841,-15.69127,-2.56842,0,-1.08,-3.975,0.0947675,13.25241,0.04082694,0.04460052,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 6:40,842,-15.69511,-2.572041,0,-1.08,-4.005,0.0947675,13.62397,0.05238563,0.01807169,0.05238564,245.6492,4941.292,245.6431,0.01954227,245.6492,13.62398,4941.416
4/30/2022 6:50,843,-15.70024,-2.576885,0,-1.08,-4.044,0.1371494,13.99554,0.06394432,0.0365518,0.05238564,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 7:00,844,-15.69511,-2.572041,0,-1.08,-4.005,0.0947675,13.37627,0.04467984,0.03531239,0.05238564,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 7:10,845,-15.68236,-2.560015,0,-1.08,-3.906,0.1371494,14.24325,0.07165012,0.03314387,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 7:20,846,-15.65726,-2.536332,0,-1.08,-3.709,0.0947675,13.37627,0.04467984,0.02436787,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 7:30,847,-15.62416,-2.505103,0,-1.08,-3.444,0.1371494,14.61481,0.08320881,0.02613162,0.0947675,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 7:40,848,-15.59666,-2.479155,0,-1.08,-3.218,0.0947675,13.62397,0.05238563,0.02555724,0.05238564,245.6492,4941.416,245.6492,0,245.6492,13.62398,4941.416
4/30/2022 7:50,849,-15.56399,-2.448337,0,-1.08,-2.944,0.1371494,14.73866,0.0870617,0.03033775,0.0947675,245.6492,4941.292,245.6431,0.01954227,245.6492,13.62398,4941.416
4/30/2022 8:00,850,-15.5412,-2.426833,0,-1.08,-2.749,0.1371494,14.73866,0.08706171,0.03033774,0.0947675,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 8:10,851,-15.53235,-2.418481,0,-1.08,-2.672,0.1371494,14.73866,0.08706171,0.03033773,0.0947675,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 8:20,852,-15.51693,-2.403935,0,-1.08,-2.537,0.1371494,14.61481,0.08320881,0.02613162,0.0947675,245.6492,4941.416,245.6492,0,245.6492,14.98637,4941.416
4/30/2022 8:30,853,-15.50292,-2.390716,0,-1.08,-2.413,0.1370871,14.8607,0.09085796,0.02830942,0.09471039,245.619,4940.811,245.619,0,245.619,14.98454,4940.811
4/30/2022 8:40,854,-15.48361,-2.372493,0,-1.08,-2.239,0.09470084,13.8697,0.06002972,0.03033341,0.05232503,245.614,4940.709,245.614,0,245.614,13.62203,4940.709
4/30/2022 8:50,855,-15.47197,-2.361516,0,-1.08,-2.133,0.09465966,13.86847,0.0599916,0.01634268,0.05228759,245.6602,4940.396,245.5984,0.0195335,245.5922,14.98291,4940.273
4/30/2022 9:00,856,-15.45829,-2.348605,0,-1.08,-2.008,0.1369945,14.85799,0.09077381,0.03357855,0.09462554,245.6421,4940.159,245.5865,0.02621871,245.5741,14.98181,4939.911
4/30/2022 9:10,857,-15.43541,-2.327022,0,-1.08,-1.794,0.1369811,15.10523,0.09846488,0.03357765,0.09461326,245.6356,4940.029,245.58,0.02620693,245.5677,14.98141,4939.781
