Device Name:,,OM-CP-VOLT101A
6/7/22,5:18:18,0
6/7/22,5:28:18,0
6/7/22,5:38:18,0
6/7/22,5:48:18,0.005
6/7/22,5:58:18,0.005
6/7/22,6:08:18,0.005
6/7/22,6:18:18,0
6/7/22,6:28:18,0
6/7/22,6:38:18,0
6/7/22,6:48:18,0
6/7/22,6:58:18,0
6/7/22,7:08:18,0
6/7/22,7:18:18,0.005
6/7/22,7:28:18,0
6/7/22,7:38:18,0
6/7/22,7:48:18,0.005
6/7/22,7:58:18,0
6/7/22,8:08:18,0
6/7/22,8:18:18,0
6/7/22,8:28:18,0.005
6/7/22,8:38:18,0
6/7/22,8:48:18,0
6/7/22,8:58:18,0.005
6/7/22,9:08:18,0
6/7/22,9:18:18,0.01
6/7/22,9:28:18,39.935
